person_id,query_id,query_text,engine,rank,movie_key,movie_title,movie_overview,relevance_grade
P03,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",bm25,3,finaldestination,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",0
P03,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",bm25,4,ghostship,Ghost Ship,"Warned that it is haunted, a skeptical young couple buy a rundown yacht  and fix it up to be their home-on-the-sea, only to slowly realize that it really is haunted.",0
P03,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",bm25,5,independenceday,Independence Day,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredi",0
P03,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,1,tomorrowneverdies,Tomorrow Never Dies,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his,0
P03,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,2,tomorrowneverdie,Tomorrow Never Die,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his,0
P03,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,3,zerodarkthirty,Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",0
P03,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,4,buried,Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to ,0
P03,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,5,lordofwar,Lord of War,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his cus",0
P03,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,1,human_nature,Human Nature,,2
P03,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,2,confessions_of_a_dangerous_mind,Confessions of a Dangerous Mind,,1
P03,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,3,jennifer_eight,Jennifer Eight,,0
P03,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,4,monkeybone,Monkeybone,"After a car crash sends repressed cartoonist Stu into a coma, he and the mischievous Monkeybone, his hilarious alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over ",0
P03,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,5,being_john_malkovich,Being John Malkovich,,0
P03,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",bm25,1,dune,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his ",2
P03,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",bm25,2,matrixreloaded,"Matrix Reloaded, The","The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machi",1
P03,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",bm25,3,brigsbybear,Brigsby Bear,"Brigsby Bear Adventures is a children's TV show produced for an audience of one: James. When the show abruptly ends, James's life changes forever, and he sets out to finish the story himself.",0
P03,3,"A young nobleman must navigate a dangerous political conspiracy and a messianic prophecy on a harsh desert planet, where he gains control over a rare, life-altering substance that holds the key to the fate of the entire universe.",bm25,4,independenceday,Independence Day,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredi",0
